start	end	text
8702480	8705480	ale toto já považuji za absolutní riziko při tom nájezdu
8705480	8708480	nebo rozjezdu návštěvníků zoo. Děkuju.
8708480	8711480	My jsme s krajem diskutovali už dva roky zpátky,
8711480	8715480	víc než dva roky zpátky jsme začali řešit přesně tady tento stav,
8715480	8720480	že se to chystá. To znamená, kraj postupně opravuje tam ty komunikace,
8720480	8727480	které jsou vlastně směrem manžů z Frištáků na Lukov a vlastně takto.
8727480	8730480	Řešili jsme také, že by bylo vhodné začít řešit tuto komunikaci,
8730480	8735480	která vlastně povede na zoo, protože z největší pravěpodobností se začne dít to,
8735480	8740480	že lidé sedou z dálnice a v současné chvíli nebudou pokračovat kolem Frištácké přehrady
8740480	8745480	a nebudou jezit tou standardní cestou, ale budou se vracet do Frištáku přes Frišták
8745480	8748480	a stama na zoo, to znamená povedou tou zadní cestou.
8748480	8755480	S krajem jsme o tom mluvili, probíhají tam určité přípravy s krajem a je to krajská cesta,
8755480	8760480	takže oni s ním počítají a uvidíme, jak rychle se jim podaří,
8760480	8764480	protože samozřejmě někam není to otázka, že bychom to otevřeli před půl rokem,
8764480	8769480	řešíme to už roky a kraj v tom to je, když to řeknu, vstřícný, aktivní,
8769480	8773480	jakým způsobem prostě to vnímá a chce prostě Sarme tam ty věci řešit,
8773480	8778480	ale tak, jak jsme se tu bavili, bohužel ty věci trvají,
8778480	8782480	ty přípravné práce netrvají v měsíce, bohužel.
8786480	8787480	Poprosím ještě pana Mitáčka.
8787480	8790480	Ano, děkuju, pane primátore. Děkuju za to, že to vnímáte,
8790480	8794480	nebo všichni, co tam bydlíme, žijeme, jezdíme, tak to víme denně.
8794480	8799480	Pochopitelně na kraji se o tom vedou diskuze a to řešení se hledá.
8799480	8803480	Já se chci vrátit ještě k nějakému tématu z minulosti v této oblasti
8803480	8808480	a to bylo téma na stole, které bylo přesunout hlavní bránu do jiných částí ZOO,
8808480	8811480	otevřít jiné nové parkovací plochy s tím spojené,
8811480	8814480	tak se chci zeptat, jestli v tomto je nějaký posun v tom návrhu
8814480	8818480	nebo se od něho úplně ustoupilo, případně ještě můj dávný návrh
8818480	8824480	vyřešit tu šílenou křižovatku před hlavním vstupem kruháčem. Děkuji.
8824480	8830480	Co se týká přesunu vstupu, to téma pořád existuje.
8830480	8836480	Na druhou stranu je to otázka právě teď i těch debat vlastně toho příjezdu z Frištáků
8836480	8840480	a vůbec teda reakce na to, protože posunovat to ještě zase dál,
8840480	8845480	tak je otázka, jestli je to to správné. To znamená, vyhodnocují se různé varianty
8845480	8850480	právě i ve spolupráci s krajem. Takže to téma bych jenom odpověděl,
8850480	8856480	že existuje a ještě toho řešení je. Co se týká křižovatky,
8856480	8860480	tam jsme s krajem jednali, ale zatím neúspěšně.
8864480	8867480	Jenom bych ještě možná vyopravil pro vás pro všechny jednu věc,
8867480	8870480	co já jsem to vždycky všude ve všech médiích říkal,
8870480	8873480	ale vzhledem k tomu, že jsem zaznamenal na sociálních sítích zase,
8873480	8878480	je používáno. Dále to, že kamiony budou jezít do Frištáku,
8878480	8884480	prosím vás, není tomu tak. Dálnice D49 do Frištáku je skloudová nad tím,
8884480	8888480	že je tam omezující, je tam značka do 12 tun.
8888480	8894480	Je to z důvodu toho, že v rámci celého řízení řesedo má vlastně povoleno
8894480	8900480	nebo má tam tento zákaz kamionů s tím, že povolení využívání dálnice D49
8900480	8908480	ty kamiony bude až ve chvíli, kdy tato dálnice povede do Lípy.
8908480	8911480	Tak jenom spíš, kdyby se vás někdo ptal, tak vlastně ten stav,
8911480	8915480	kdybyl doteď, když to řeknu do toho Lešova, když to bylo otevřené,
8915480	8923480	tak by měl zůstat dál. Takže jenom spíš, když se vás vybude ptát nebo někteří z vás něco šíříte
8923480	8927480	na sociálních sítích, tak jenom ať to víte, že to tak úplně není.
8927480	8933480	Moc vám děkuju, pane primátor, za tento dovětek, který je velmi důležitý
8933480	8937480	a sám jsem taky zaznamenal na sociálních sítích tyto náznaky debaty
8937480	8942480	a bylo by dobré toto možná i někde oficiálně víc tlačit i kolegové zastupitelky,
8942480	8948480	zastupitele, že opravdu ta obava z toho, že se naraz tady vytvoří kilometrové kolony
8948480	8952480	kamionu před Kauflandem od Frištáku je samozřejmě nesmysl.
8952480	8955480	To je opravdu hloupo za dezinformace.
8955480	8960480	Nehledě na to, že nemají kam v centrum města projet, prostě do podjezdu nikdo nevěde
8960480	8964480	a objíždě to kolem Čepkova nebo přes Jižní svahy, tak nevím, která navigace
8964480	8968480	a kdo tam jako možná balkánský kamion, možná ano, takže to zkusí,
8968480	8972480	ale nikdo příčetný tam ani kdy v životě nepojde. Takže děkuju za to,
8972480	8976480	tohle bylo velmi důležité a děkuju, že jste to i řekl.
8976480	8980480	Dobrá, děkuju. Poprosím ještě náměstka Michala Číška.
8980480	8984480	Já bych chtěl jenom doplnit, že ten zákaz kamionu nebo vozidl na 12 tun je tam
8984480	8988480	od prvopočátku, už v prvním vyjádření vlastně k EI.
8988480	8992480	Tak možná, když někam něco napíšete, tak si to zkuste uveřit
8992480	8996480	a třeba mi napsat. A já vám to rád sdělím. Děkuju.
9000480	9002480	Dobrá, děkuji.
9002480	9004480	Vzhledem tomu, že nikdo se do diskuze nehlásí,
9004480	9008480	tak já bych vám chtěl poděkovat za dnešní konstruktivní jednání.
9008480	9012480	Jsem za to velice rád a popřeval bych vám tímto pěkné prázdniny.
9012480	9018480	Pozval bych vás na městský festival Zlín žije.
9018480	9024480	Zároveň bych chtěl poděkovat filmovému festivalu za opravdu krásnou reprezentaci města Zlína.
9024480	9026480	Myslím si, že se tento ročník opravdu znova povedl.
9026480	9032480	Takže děkuji z tohoto místa panu Čestmíru Vančurovi jako prezidentovi i celému jeho týmu.
9032480	9038480	A věřím tomu, že ta spolupráce bude pokračovat i v dalších letech a bude to přinášet opět radost nás všech.
9038480	9044480	Takže se hlásí pan Vančura a já vás poprosím, jestli byste se mohl ještě utišit. Děkuji.
9044480	9048480	Omlouvám se, jestli jsem se pozdě přihlásil.
9048480	9052480	Jsem moc rádi, že festival dopadnul, jak dopadnul.
9052480	9059480	Myslím, že se daří precizovat práci nejenom s partnery, ale především s městem.
9059480	9062480	A doufám, že jste si to taky povšimli.
9062480	9069480	Takže moc děkujeme všem složkám, které se na tom podílali s městem.
9069480	9073480	Hodně lidí to zasáhlo. Stejně tak, jako hodně lidí ve Zlíně.
9073480	9078480	Takže sluší se, a rád to dělám, poděkovat i občanům za toleranci.
9078480	9086480	A samozřejmě vedení z města, kde plánujeme už i, jak bychom mohli spolupracovat do budoucna.
9086480	9095480	Takže ještě jednou moc děkujeme a zase doufám, že se spolu se všemi v příští roku vidíme.
9095480	9097480	Přejeme hezké prázdniny.
9097480	9101480	Taky moc krát děkuji a čeká nás také, že polovně srpna bar umreli.
9101480	9104480	Tak jenom, ať víte, snad už se ani na ně nezapomínám.
9104480	9106480	Dneska jsme o ní hlasovali mimochodem.
9106480	9110480	Takže moc krát děkuji své pěkné prázdniny a v září se uvidíme.
9116480	9124480	Bůž dashboard se uděl beyond.
9124480	9127480	Pak víte.
9127480	9132480	Ben snadím tu, na vzکří se vidíme a needkujeme víte Mama
9132480	9137480	Cośovíteců o ní Calle a l potřečí v září se udělalih saidout.
